,Time,User,Message,Sentiment
0,0.0,90bcd0a9b82e78e182db178e9f88c7c7a3786808,ok i hold it for too long for sure then ,0.10834992676973343
1,3.0,6ecbdb66800d1559dd523560fd35b66e5ed8fd6d,what was ur cdr again ,0.3834938108921051
2,12.0,cab606796c34506a676f12a97dba429297685448,just tap it in ,0.03305765613913536
3,26.0,0cfd7c3b2aa3ce9df1b861113b5b9fc54cc2d41e,wizards runs pogchamp ,0.07779431343078613
4,27.0,cab606796c34506a676f12a97dba429297685448,give it a little tap tap taparoo ,0.012558644637465477
5,29.0,0f027f52c6a330b4e4072de522a4da07230bd9fd,brb might lurk for a bit lexyuwave ,0.45222213864326477
6,88.0,688f9ed5d73ab7efb3ccbe0fce9cc44f78b6f990,what kind of keyboard is that ,0.16807273030281067
7,103.0,0d16e52c7d0736511c794d9481533a156ccb8383,which diablo do you play ,0.3192392587661743
8,118.0,6ecbdb66800d1559dd523560fd35b66e5ed8fd6d,so is the blackhole variant without electrocute better than the normal karini ,0.23203934729099274
9,130.0,0cfd7c3b2aa3ce9df1b861113b5b9fc54cc2d41e,this keyboard come with precustomized bazook macros kappa ,0.008561128750443459
10,132.0,99285092c19380951ea3d5eabbad85d9ef7e4dff,is hota barb not strong enough ,0.9536933898925781
11,139.0,688f9ed5d73ab7efb3ccbe0fce9cc44f78b6f990,nice i like it cuz its bright ,3.718590960488655e-05
12,161.0,0fb311824762dd1915e44c039724985fd52f16d8,in that case ill take 5 of em ,0.05690545588731766
13,190.0,6ecbdb66800d1559dd523560fd35b66e5ed8fd6d,what's ur elemental dmg btw 23ba8a914248036ad2041ea09911eed24597d609 ,0.006027853582054377
14,242.0,0d16e52c7d0736511c794d9481533a156ccb8383,i have difficulty in what diablo buy i do not know the differences of them can any of you help me please ,0.46159616112709045
15,288.0,3f0e2d2e700db1b092cb76a42827bcb7a77ca2c3,goodbaby009 thank you for the follow ,9.97912502498366e-05
16,342.0,99285092c19380951ea3d5eabbad85d9ef7e4dff,anybody know were i can learn about augmenting ,0.12072867900133133
