,Time,User,Message,Sentiment
0,0.0,0070405cad19f05554bdd3de061bdfc25550ad87,assisting criminals lulw ,0.1256650686264038
1,3.0,f752b7a053209965e653afa947cbd31def094c03,jaywalking ,0.0009012591908685863
2,10.0,85c96dd727020e8dd9e20af0f6926caf6a61bc39,ignores traffic strop lul ,0.6061504483222961
3,18.0,070e8ef0180046fcf193557befd4d1e71ef568af,wasn't that the car they were chasing ,0.4700567424297333
4,24.0,5cf3ccb9723c4089c77f3b5b14472527530cbe36,he da best ,0.01457183063030243
5,29.0,6bd4952550121b717f0cf4c09b139680f08e0889,ok fucker you earned it ,0.6569037437438965
6,34.0,da833175562bceb223df06772d58776b9d067ef5,lol ,0.014838529750704765
7,34.0,0c9c8029f77554e18dd26c92ba2a3e55776a62e4,made another tire smile ,0.03638770058751106
8,35.0,f0e5ec6c978377cd4f3a1e048296c0197f356c6b,d: ,0.002500919857993722
9,36.0,0620bdf7bd308cf84f57eef7e52daecfff1ac30b,kekw ,0.10955210030078888
10,37.0,1229c965716e5bc8c30c8c3d5a6e3f0982d949e1,lul ,0.003232704009860754
11,37.0,02b91c5c045efc4e00ea2c61dea7a918cbc71ee3,rofl ,0.04682205989956856
12,38.0,b20d75e56e1c5bd80fa0df70ce9c8f9ff3c53f06,kekw ,0.10955210030078888
13,39.0,aa9bbd36e0c09e1286d929904c3de23be9327c52,omegalul ,0.00616919482126832
14,40.0,f203f1eec193119ae761c5b750ab5d523eae14d0,lol ,0.014838529750704765
15,40.0,001cff905d47e766fe7d70fe16d0ff77adc08097,lul ,0.003232704009860754
16,42.0,5794542dde56dfcdc483caac5aa1d2da802b660b,hahahah ,0.018359193578362465
17,44.0,9f6b31357f8ec28bd3df7e9ac6b27662b2b9e80d,nice turn :) ,0.0009160821209661663
18,48.0,f79441dd6f84ca4b1f4617236e8156329e71c19d,pepega ,0.11967640370130539
19,54.0,cc6b27c2f954fc83d96ec51e3ae6892816b942d8,nvl ,0.0007261430728249252
20,61.0,0f3598a4299ad4bf57a9bd66945dc5190e5ca01c,6bd4952550121b717f0cf4c09b139680f08e0889 good boi ,0.0020088229794055223
21,91.0,f0e5ec6c978377cd4f3a1e048296c0197f356c6b,this is what police work is all about :) ,0.012788246385753155
22,95.0,ebfef1fa84857131e0ed7b667131775f2d6e2069,hit him lawl ,0.07898762822151184
23,103.0,0d1ce33688745779fc16ef81ab5b5ec7edbbe6e0,kill kyle ,0.3925500512123108
24,104.0,f79441dd6f84ca4b1f4617236e8156329e71c19d,cant wait for you to get shot kekw ,0.02359696663916111
25,108.0,6bd4952550121b717f0cf4c09b139680f08e0889,0f3598a4299ad4bf57a9bd66945dc5190e5ca01c get a job ;p ,0.003852973924949765
