,Time,User,Message,Sentiment
0,3.0,0d685ab55d68a806e480ac8b02557c856013636f,c77925cb49209dd4d378ed81cf265bef8b8405e7 people complained they just got called incels and were told their opinions don't matter so people stopped talking about it ,0.6819844841957092
1,14.0,0eb5cee3526496dee3509e915e87a42523756f95,blizzard stupid just play mtg arena :) ,0.05807623639702797
2,15.0,ea67c382d22eca497085421a016e302ce46c54e0,major lightning storm warning in my area chat monkas ,0.2513110935688019
3,24.0,0d685ab55d68a806e480ac8b02557c856013636f,ea67c382d22eca497085421a016e302ce46c54e0 rip biblethump ,0.015580921433866024
4,31.0,c77925cb49209dd4d378ed81cf265bef8b8405e7,0d685ab55d68a806e480ac8b02557c856013636f ohhh i see ,0.01684696599841118
5,35.0,ea67c382d22eca497085421a016e302ce46c54e0,if i go afk you know why monkas ,0.2768881618976593
6,43.0,650441f852c23841985d00ffdf6a4e0989c82435,monkas ,0.024030538275837898
7,46.0,0d685ab55d68a806e480ac8b02557c856013636f,monkas ,0.024030538275837898
8,58.0,48bcb65d6c2cbd6fb226c6a649c6b7ced73e4451,monkas ,0.024030538275837898
9,63.0,0eb5cee3526496dee3509e915e87a42523756f95,monkas ,0.024030538275837898
10,69.0,48bcb65d6c2cbd6fb226c6a649c6b7ced73e4451,pepecorn ,0.03514156490564346
11,69.0,c85808e15ac3f4ecb08448f245e90c3b02f6444c,ea67c382d22eca497085421a016e302ce46c54e0 angelthump ,0.0028200780507177114
12,70.0,7de3f3b2110353f8eebe02aee278f16f85b9fa4d,why no leeroy ,0.37785452604293823
13,78.0,f674d04859240f65a63f951f12076de67947ff55,lul ,0.003232704009860754
14,90.0,ad63b4750402d2956abd36292606b25394e12a16,ea67c382d22eca497085421a016e302ce46c54e0 stay alive blessrng ,0.009316465817391872
15,94.0,c5e1f0f5722757d907e13db9f48d97aecec33ab6,new mod position opening soon pog ,0.03377977013587952
16,95.0,854aa97be81ebb99dc20bcb12d4060e84e5d1a17,lul shaman lul ,0.11440280079841614
17,96.0,0d685ab55d68a806e480ac8b02557c856013636f,hot take: every deck should run leeroy ,0.12328002601861954
18,101.0,c34b62eeab67380d88f28093f6478395a51185af,wutface ,0.9583530426025391
19,106.0,c34b62eeab67380d88f28093f6478395a51185af,wutface wutface ,0.9348679780960083
20,108.0,d80a7385333c9c67b2cec271661c37f455ab4ba7,ea67c382d22eca497085421a016e302ce46c54e0 stay safe dude gaaras ,0.01623707264661789
21,114.0,21bdd606b0d51306732b7cebe1a3142580579a7a,blizzard in my area monkas if i get banned you know why monkas ,0.8137128353118896
22,121.0,c32d9d8060237a940ce6a76dbafff2b29d49ffb7,what if you draw shark :d ,0.23094435036182404
23,123.0,c32d9d8060237a940ce6a76dbafff2b29d49ffb7,yessssssss ,0.012523301877081394
24,127.0,de58c735b4c7130d5cc2b3b31964518597079439,omg ,0.03485628962516785
25,130.0,b698cf58eb9754da11b0dd9aa1e47fd6db28c885,it better be big gachibass ,0.6567609310150146
26,137.0,2b42d7bd3d1fc548bf39dca00fdd617b78fa0b0a,kreygasm ,0.03560445085167885
27,137.0,c77925cb49209dd4d378ed81cf265bef8b8405e7,pogu ,0.786020815372467
28,141.0,c32d9d8060237a940ce6a76dbafff2b29d49ffb7,i watched a 50/50 edwin lose a brawl today 3ef2fdc69bd307740678bf1002f8321d1340259b ,0.10410136729478836
29,157.0,a81dbf4b8491f55a777afd95604c50abccf84426,discover lightning bolt ez lethal ,0.6298635005950928
30,165.0,995b99e24086059dc68e8a4d830e7d95f162c978,pog ,0.06999152898788452
31,171.0,d0dbbf9de0fc01ad0aa8c6b8ba69ef430454f1eb,wow ,0.049255210906267166
32,175.0,cc8eeb87efe33286fcf08fe36e20da14805ebfee,bm dansgame ,0.568486213684082
33,175.0,67aaff0cdafc7d57666c2ff62d78ef3dd2ac584b,war = afk class ,0.11352202296257019
34,177.0,00abaa2adcc9e2edcfbdfa1aaf081714abdfd9c1,feelsgoodman ,0.01062790397554636
35,178.0,c77925cb49209dd4d378ed81cf265bef8b8405e7,balanced ,0.0962059274315834
36,180.0,c34b62eeab67380d88f28093f6478395a51185af,heyguys 22/22 ,0.0015580899780616164
37,184.0,f732f7e5cf51cf4529c18aba33bd7dcc27f7fec8,yikes ,0.05162278190255165
38,184.0,a81dbf4b8491f55a777afd95604c50abccf84426,22/22 eh ,0.029114048928022385
39,187.0,d80a7385333c9c67b2cec271661c37f455ab4ba7,sap lul ,0.037667084485292435
