,Time,User,Message,Sentiment
0,0.0,fd8950fb813c014e5111c729d8bf4a523cf03d47,sure he had plat on ps44 ,0.0453161858022213
1,2.0,1a468d68def30d74d6ff13fefec5bf94c558780f,with ,0.025661613792181015
2,2.0,555d32ce48d1eae5a89923f918a359d9d5732c06,mod actually stands for merchant of patter ,0.24183697998523712
3,2.0,a3a72bee86758a25d625d2767171dfd98b8a30ea,2447d6280dfabde54ac7acc668e54aa0ae2f23a6 lol ,0.0010703604202717543
4,14.0,08e4e1317fbd52d2fc715a96694373a7b9922654,he was plat on ps4 ,0.1610420048236847
5,15.0,050f595c7dd9c80e1307dcec2ad3b3d6e8405d38,mop ,0.07004409283399582
6,15.0,e73f86ec63f9913731a14ed0e70d58dbde5589e0,control freak ,0.667506217956543
7,18.0,59f62bddfd2795fc592410d95311c8b819353ad2,3head ,0.01919500157237053
8,20.0,ac650530644963224255f411f88b34a4862ce4ab,oh no ,0.5492268800735474
9,20.0,555d32ce48d1eae5a89923f918a359d9d5732c06,aye mod ,0.19589455425739288
10,21.0,a1e76dd5cc0fe7d7a972ac2829b2a66b16c6408d,the ps4 streams will be sorely missed trollin at plat ,0.27737921476364136
11,21.0,c3a6e5a5942e88d3259128057c6061df94583458,limmy should play gta 5 roleplay i think he'd legit be the best ever at it lul ,0.007278037257492542
12,21.0,095bfcb16aab7830a35785083a1024f4f6f068cb,on the cusp of platinum limmy was ,0.12831544876098633
13,22.0,a8500549155cc7cb37f2c871be2b505d0443e9f6,limmy doesnt understand grouping ,0.625578761100769
14,25.0,04cc6eba405b27f816f66d98432f83608f518762,555d32ce48d1eae5a89923f918a359d9d5732c06 that was so bad that it went around the world to genius ,0.31278863549232483
15,30.0,050f595c7dd9c80e1307dcec2ad3b3d6e8405d38,oh yeah so it does ,0.03771457448601723
16,31.0,b0d9b5753bcfcdaced1c5977800f84e2960fd67b,limmy worst teammate going ,0.5999734401702881
17,32.0,06e095d768373675d8cbbd3d48d5902a5e5ae0f2,missing katercakes though makes this game more watchable ,0.07992885261774063
18,33.0,2447d6280dfabde54ac7acc668e54aa0ae2f23a6,limmy enjoys overwatch ,0.04997360333800316
19,34.0,03566ea11e70bc436b92dc5586dd35769c955271,starbaka ,0.1344841867685318
20,35.0,c3a6e5a5942e88d3259128057c6061df94583458,has limmy ever played gta 5 no pixel ,0.1598796844482422
21,35.0,41fb57a1e4c160243a7fb6f7220d03698f90ef5b,they just ignoring limmy lul ,0.6519037485122681
22,39.0,4681489024172398b7f73d88e85c3223c2208d3d,dee72fd31c3e545b53c070350ecdb533eb3b0c00 you're being toxic as hell xd ,0.7710348963737488
23,43.0,907ef6be1524c0c9b2d4664b184c50baef3920c4,0c486751bea19144608e572a70f44af58edac032 kater miss your voice ,0.05104764550924301
24,44.0,095bfcb16aab7830a35785083a1024f4f6f068cb,sorry diamond lol ,0.22783581912517548
25,46.0,c3a6e5a5942e88d3259128057c6061df94583458,limmys team be like residentsleeper residentsleeper residentsleeper residentsleeper ,0.03856819123029709
26,49.0,1a468d68def30d74d6ff13fefec5bf94c558780f,“what are you waiting for” good song ,0.00827317126095295
27,50.0,ac650530644963224255f411f88b34a4862ce4ab,that was almost amazing ,0.0005704849027097225
28,51.0,ef1f03cfd591bbd43a6fd61e91298fe0538aed5e,ow noob but do both teams always share audio chat channels ,0.09243990480899811
29,52.0,9d07cce6160453fb374e5f9c65e3fa43c853d85e,never winnin with this lot ,0.9713438153266907
