,Time,User,Message,Sentiment
0,0.0,f20e8f55adb66c139422a40230028063aa18ae7f,11f05cc4597412898e7291ef71ea776eef546530 did you vote already today in germany ,0.005976884160190821
1,9.0,48e9b6f9f5114ba71e04387d4f2030dbd2fcf6a8,littleskydream he did ,0.04584430530667305
2,10.0,3ecbd24e630abb7336d656d8ad5592dd9e155093,lambo where u from germany ,0.4785081148147583
3,10.0,50d7430889b5fae6c633150974fc93bd59762c29,12df247a91240da97c7fd04c5eaec25f8ca02e6e that's op ,0.0022296635434031487
4,17.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,lul ,0.003232704009860754
5,18.0,c7546667cfc617df295d6fe2e368582815291a71,ab388f54be8fa0de50daeb2421fb50261b7f0f45 xddddd ,0.0012481334852054715
6,21.0,27024f514568c33e094ce0f3636088fca1794255,:d ,0.017175182700157166
7,23.0,986fe12fb810dcfff52326589ea11b292577bfcf,the finish finnisher kreygasm ,0.028928017243742943
8,24.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,so u estimate opponent has x and follow through <3 ,0.008321021683514118
9,31.0,48e9b6f9f5114ba71e04387d4f2030dbd2fcf6a8,you should put on the stream title voted :d ,0.018290527164936066
10,33.0,f20e8f55adb66c139422a40230028063aa18ae7f,vote ,0.0010364883346483111
11,36.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,i came played protoss and won ,0.02637840062379837
12,42.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,tovari2ez ,0.020092878490686417
13,44.0,27024f514568c33e094ce0f3636088fca1794255,11f05cc4597412898e7291ef71ea776eef546530 maybe you should add a f a q below the stream :d ,0.0344090610742569
14,48.0,d7557095ece03eca03fe3b22ef54f9dd07e67bae,demuchien ,0.4510636329650879
15,53.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,so in fact u give max respect to opponent then :p ,0.032625168561935425
16,55.0,6977a46dce741b81f1be37ccfaedda567bcb232c,this guy qq'ed yesterday ,0.009107626043260098
17,62.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,maybe even too much some times <3 ,0.051382772624492645
18,64.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,lul ,0.003232704009860754
19,69.0,27024f514568c33e094ce0f3636088fca1794255,i came saw and laughed :d ,0.0018648314289748669
20,70.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,ty for answer ,0.06771475076675415
21,93.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,:p ,0.0057448879815638065
22,106.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,but u only human :d ,0.17284376919269562
23,119.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,humans like to squash opponent kappa ,0.02515486814081669
24,127.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,not your fault :d ,0.055109903216362
25,145.0,48e9b6f9f5114ba71e04387d4f2030dbd2fcf6a8,just read your bio im a full time programmer too kappa ,0.10629601031541824
26,172.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,11f05cc4597412898e7291ef71ea776eef546530 i feel like if all pros canon rushd well it would be rly op ,0.0759812518954277
27,180.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,cuz u can mix it in ,0.01767931506037712
28,183.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,it wouldnt be op ,0.8596551418304443
29,188.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,just be standard ,0.14571818709373474
30,192.0,50d7430889b5fae6c633150974fc93bd59762c29,i always go to kfc and ask for crispy builds ,0.04651112109422684
31,194.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,and it is ,0.03314628452062607
32,203.0,c136f35865a2581892f11d58f8b4fce568b95778,zurgs would pool first a lot more ,0.1288701593875885
33,205.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,if printf could macro and he was on barcode i feel like he would be op ,0.5636116862297058
34,208.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,:p ,0.0057448879815638065
35,212.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,u bet ya :d ,0.014138905331492424
36,238.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,so really blizz hard is rite ,0.3685331642627716
37,243.0,2fe92252ea57aecc8d26a15161e644898d974f06,hey everyone ^_^/ ,0.009393858723342419
38,246.0,12df247a91240da97c7fd04c5eaec25f8ca02e6e,lul ,0.003232704009860754
39,250.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,didnt do a copy pastu of wow into wos :( ,0.8211355805397034
40,257.0,27024f514568c33e094ce0f3636088fca1794255,hey 2fe92252ea57aecc8d26a15161e644898d974f06 :) ,0.0017449372680857778
41,258.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,coz u peeps didnt shout u want it ,0.16786931455135345
42,262.0,4d6e74a8da756ce512ccce2fe0bce9b7d3e3b7d3,rip rock :( ,0.7447838187217712
43,263.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,notlikethis ,0.8044434189796448
44,274.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,lello ,0.023629238829016685
45,301.0,ed8ee80a22f3037c419fc5a80720d041bbbfe0d5,ruinned ,0.9946847558021545
46,314.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,who would pre order world of starcraft pogchamp ,0.11080077290534973
47,319.0,f4e8d03a4799104b22e5a6eea28f98f64735f0a2,4:20 roachtiming ,0.012237423099577427
48,329.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,an fps where u harvest bullets kappa ,0.15882809460163116
49,331.0,c136f35865a2581892f11d58f8b4fce568b95778,c8cf9cbff1f3982b12d8c41cab431023dca800bd on mobile ,0.00132244813721627
50,333.0,07e1a2fb0ff6cba829f3cc809113ba9eb9591a33,ironic ,0.21454818546772003
51,334.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,:d ,0.017175182700157166
52,345.0,ed8ee80a22f3037c419fc5a80720d041bbbfe0d5,420 is a very good minute of every hour ,0.0016208650777116418
53,351.0,48e9b6f9f5114ba71e04387d4f2030dbd2fcf6a8,we dont see stalkers that much lately speed overlord seems good if it forces stalker but so easy for protoss to go phenix as much build have a stargate opener ,0.07330141961574554
54,358.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,i preffer when it is 0123 ,0.023336803540587425
55,373.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,only twice a day more special kappa ,0.42758774757385254
56,387.0,69efb88d4fd51aa5fc6ad4decba0f9d5320148e7,kkool ,0.015414995141327381
57,391.0,69efb88d4fd51aa5fc6ad4decba0f9d5320148e7,kkona excellent song ,0.0013740308349952102
58,400.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,du du du du du du bababab ,0.2222244292497635
59,402.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,a ,0.022215697914361954
60,417.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,swithome kali for narnia kreygasm ,0.036335937678813934
61,421.0,07be1df56cbe941e2677ffb4506a42afc54dc644,xd ,0.020786574110388756
62,429.0,986fe12fb810dcfff52326589ea11b292577bfcf,kkona // ,0.13401007652282715
63,435.0,20cc310ea1097bb45ee82ea53f62116392794dd9,commands ,0.016651205718517303
64,448.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,mmr lambo ,0.11382853239774704
65,450.0,c8cf9cbff1f3982b12d8c41cab431023dca800bd,kappa ,0.003086467506363988
66,451.0,84812b628dcf409c4ab25e12caafd85b8fb05104,lambo 6627 z master eu ,0.0007058070041239262
