,Time,User,Message,Sentiment
0,0.0,c73d9a4625f9d71ed3b1b0a9826185d94d9a1050,but tbh i really need both consoles hate missin out on days my fav streamers are playin with subs ,0.33804863691329956
1,1.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,d268d7e72ed893177e1cc0aa8fa782ee75b58475 kill tanks faster ,0.1163652092218399
2,26.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,c73d9a4625f9d71ed3b1b0a9826185d94d9a1050 100 iq ,0.0004971761954948306
3,28.0,4ffcf81bb6e37aa9cf1c27443bec91d55d39d7e2,toxic ,0.9718689322471619
4,50.0,dce329f76d92b563332f88523f649e4397112d66,meta engaged ,0.04414818435907364
5,94.0,8e0f1b553872a516057faf43270568ffcfd3181e,they may have shot it when you turned around ,0.6213287711143494
6,106.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,might need one on front and back ,0.2064039260149002
7,120.0,c73d9a4625f9d71ed3b1b0a9826185d94d9a1050,crocked ,0.9973676800727844
8,134.0,9875317ddcb6724c9e77796420ba9653ccddc8a7,xxogstcrock xxogstcrock xxogstcrock xxogstcrock xxogstcrock xxogstcrock xxogstcrock xxogstcrock ,0.0019946449901908636
9,141.0,48c2fff61ed4509f12b686db0c6bb3baca6547b2,so much action in this game mode ,0.012497413903474808
10,148.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,cb57bcc6ae874c2f67b49d062dc0739afdb363af fuckin green arrow ,0.30948418378829956
11,171.0,4bdc30fd111a34614002769681552a793b1c4a1f,yeah klerify you rock that sparrow shit ,0.31548047065734863
12,178.0,8e0f1b553872a516057faf43270568ffcfd3181e,it works from the back of the convoy truck so i'm pretty sure they got lucky when they shot the tank they took out the trophy ,0.026379987597465515
13,218.0,dce329f76d92b563332f88523f649e4397112d66,panic melee ,0.10866469144821167
14,221.0,4ffcf81bb6e37aa9cf1c27443bec91d55d39d7e2,he tried to melee from 20ft away ,0.5241895318031311
15,270.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,cb57bcc6ae874c2f67b49d062dc0739afdb363af tame the war machine ,0.12167727202177048
16,283.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,take ,0.04542817547917366
17,294.0,c4d99a383744f8c6cde008aba630b4ea4c0f81e7,gg ,0.022410785779356956
18,296.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,nvm rofl ,0.05785750970244408
19,298.0,a14e9946d0a85449a24e74c5c16014f02a01c3de,editcom wins wins today: 5 ,0.00034352391958236694
20,300.0,48c2fff61ed4509f12b686db0c6bb3baca6547b2,klerifgg klerifgg klerifgg klerifgg ,0.020674636587500572
21,301.0,8e3855f8992d565b74476bc01c13514d78397d4c,ggg ,0.026593739166855812
22,301.0,49e01fb84aa94b5028a7588c2fa69da36a35b3e6,klerifgg kleriflaser klerifgg kleriflaser klerifgg kleriflaser klerifgg kleriflaser klerifgg kleriflaser klerifgg ,0.0017623757012188435
23,302.0,dce329f76d92b563332f88523f649e4397112d66,17 kills let's gooooo ,0.04961768165230751
24,310.0,dce329f76d92b563332f88523f649e4397112d66,kleriflaser klerifgg kleriflaser klerifgg kleriflaser klerifgg kleriflaser klerifgg kleriflaser klerifgg ,0.00034596154000610113
25,313.0,4ffcf81bb6e37aa9cf1c27443bec91d55d39d7e2,klerifgg klerifgg klerifgg ralliedgas ralliedgas ralliedgas ,0.0006545729120261967
26,314.0,361cb0e8115b2545d5f8143741cf880b60307a75,only 17 kills ,0.4387953579425812
27,316.0,361cb0e8115b2545d5f8143741cf880b60307a75,; ,0.038522977381944656
28,329.0,1e7be8466e68a1c9c612547078921b684d250090,whatup 361cb0e8115b2545d5f8143741cf880b60307a75 ,0.0012124638305976987
29,342.0,361cb0e8115b2545d5f8143741cf880b60307a75,yo 1e7be8466e68a1c9c612547078921b684d250090 ; ,0.001867680810391903
30,345.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,the first time i came into this stream sanderson and deathprincess were horny af been here ever since ,0.10256198048591614
31,363.0,361cb0e8115b2545d5f8143741cf880b60307a75,they still are 30f0bc7f24c66247150f91861cf8ba6eda5f82d9 :) ,0.0042293984442949295
32,376.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,facts 361cb0e8115b2545d5f8143741cf880b60307a75 ,0.0040931678377091885
33,377.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,cb57bcc6ae874c2f67b49d062dc0739afdb363af just got my new scuf but before hand my dual shock was fucking up and would meele on its own from 5-30 away for no reason ,0.21289554238319397
34,392.0,86d20d89733dae86360b4cfec49d95b97e1e7d09,cobrajt_ just hosted the stream for 7 viewers ,0.008238147012889385
35,398.0,361cb0e8115b2545d5f8143741cf880b60307a75,sanderson is horny because she's always drunk and deathprincess is just horny ; ,0.20829226076602936
36,405.0,cb57bcc6ae874c2f67b49d062dc0739afdb363af,kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove ,0.0005176645354367793
37,406.0,cb57bcc6ae874c2f67b49d062dc0739afdb363af,kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove kleriflove ,0.0005176645354367793
38,409.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,rofl ,0.04682205989956856
39,409.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,lul lul lul ,0.00371940596960485
40,410.0,fb12d2e3b0a10628b92c980a0cfee38b29ee21f5,361cb0e8115b2545d5f8143741cf880b60307a75 lmao ,0.003433856414631009
41,430.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,i like how kler hit the klerify live after those comments ,0.010632255114614964
42,431.0,a6d381bf1789821e2d2825559f62a4514ea53002,much love brother appreciate the games kleriflove kleriflove kleriflove ,0.00025718167307786644
43,431.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,i tried that scuf vantage for like 3 days ,0.23625677824020386
44,449.0,86d20d89733dae86360b4cfec49d95b97e1e7d09,thank you for following leocanaglia ,0.0006719828816130757
45,452.0,361cb0e8115b2545d5f8143741cf880b60307a75,facts 30f0bc7f24c66247150f91861cf8ba6eda5f82d9 ; ,0.0034960745833814144
46,454.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc why just 3 ,0.0050106649287045
47,468.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc i got the infinity pro version ,0.0009476818959228694
48,473.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,c9032a20f53523872cf7c6b86df86fdb342aacc3 didn't like it ,0.9910509586334229
49,473.0,48c2fff61ed4509f12b686db0c6bb3baca6547b2,what if they added the wall run feature from bo3 ,0.29432493448257446
50,492.0,1e7be8466e68a1c9c612547078921b684d250090,what time is it wherever you are ,0.09380021691322327
51,500.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,a6d381bf1789821e2d2825559f62a4514ea53002 gg ,0.0010756970150396228
52,501.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,time ,0.030172590166330338
53,515.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,i think he's est so 5am ,0.016959797590970993
54,516.0,361cb0e8115b2545d5f8143741cf880b60307a75,time ,0.030172590166330338
55,519.0,8e3855f8992d565b74476bc01c13514d78397d4c,were you from ,0.18632614612579346
56,527.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,the trigger stops keep disengaging making me think my trigger covers were coming off ,0.7154422402381897
57,549.0,361cb0e8115b2545d5f8143741cf880b60307a75,cb57bcc6ae874c2f67b49d062dc0739afdb363af is from canada 8e3855f8992d565b74476bc01c13514d78397d4c ,0.00045470474287867546
58,555.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,from ,0.009532795287668705
59,560.0,361cb0e8115b2545d5f8143741cf880b60307a75,me ,0.01226077787578106
60,563.0,1e7be8466e68a1c9c612547078921b684d250090,so u been grinding all night and im just now getting ready for work ,0.1717396229505539
61,564.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,location ,0.0019434124696999788
62,568.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,and the sticks weren't fluid fcked up my movement ,0.07592754811048508
63,571.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc i just got the digital tap triggers and bumpers is instant push lol no funky business ,0.008185271173715591
64,583.0,443a4b1c3ec46df1e06306a7a6be5e8ae15bdb99,xharrythirsty thirsty ,0.13726750016212463
65,595.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc really not used to the paddles ,0.3956505358219147
66,601.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,controller ,0.008431971073150635
67,633.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,cb57bcc6ae874c2f67b49d062dc0739afdb363af what's your paddle layout left - right ,0.008112596347928047
68,636.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,i need a fuckin nap but my boss doesn't think it should be on my list of priorities ,0.6394839286804199
69,646.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,c9032a20f53523872cf7c6b86df86fdb342aacc3 i already had the astro c40 so i was kinda spoiled going in wanted the vantage for the 4 paddles ,0.1235344335436821
70,692.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,scufs are great but nothing compare to the xbox elite controller ,0.0010820142924785614
71,727.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,cb57bcc6ae874c2f67b49d062dc0739afdb363af not a fan of the vmp ,0.9825306534767151
72,728.0,a14e9946d0a85449a24e74c5c16014f02a01c3de,hi 30f0bc7f24c66247150f91861cf8ba6eda5f82d9 fivebyhi ,0.0005000855308026075
73,755.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,a14e9946d0a85449a24e74c5c16014f02a01c3de fivebybye fivebydab fivebybye fivebydab fivebybye ,0.0006724380073137581
74,761.0,361cb0e8115b2545d5f8143741cf880b60307a75,4 times in box cb57bcc6ae874c2f67b49d062dc0739afdb363af ,0.0006536681903526187
75,762.0,9875317ddcb6724c9e77796420ba9653ccddc8a7,he loves the vmp but doesn't have it c9032a20f53523872cf7c6b86df86fdb342aacc3 ,0.0009536598226986825
76,775.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,9875317ddcb6724c9e77796420ba9653ccddc8a7 what a looooosar ,0.01073253434151411
77,780.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,9875317ddcb6724c9e77796420ba9653ccddc8a7 lol ,0.0015841008862480521
78,781.0,9875317ddcb6724c9e77796420ba9653ccddc8a7,lmao ,0.010383806191384792
79,794.0,a14e9946d0a85449a24e74c5c16014f02a01c3de,9875317ddcb6724c9e77796420ba9653ccddc8a7 i thought you were going to bed elegan13hang ,0.006579842884093523
80,815.0,0c5aa4ed78cc34cbab1776a7f0df1af5a814b3cc,i need that vmp i know that sht super cheesy on alcatraz ,0.1852182149887085
81,820.0,30f0bc7f24c66247150f91861cf8ba6eda5f82d9,elegan13hang ,0.0008234601118601859
82,823.0,c9032a20f53523872cf7c6b86df86fdb342aacc3,9875317ddcb6724c9e77796420ba9653ccddc8a7 opened all of my operation right after the update 600 damn crates ,0.3094036281108856
83,869.0,9875317ddcb6724c9e77796420ba9653ccddc8a7,damn i only had like 5 to open and still didnt get it lmao c9032a20f53523872cf7c6b86df86fdb342aacc3 ,0.3655758500099182
